CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas
11867361000156;ASSOCIAÇÃO SAÚDE SÃO JOSÉ;2T;2025;23324463.11
17048922000171;ODONTO PRIME S/S LTDA;2T;2025;306660.48
03518900000113;INSTITUTO CURITIBA DE SAÚDE;2T;2025;204575307.07
25906728000108;COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ;2T;2025;1498193.93
16926969000128;AMAZÔNIA PLANOS DE SAÚDE LTDA;2T;2025;27395787.59
14674151000130;BIORAL SISTEMA ODONTOLÓGICO LTDA.;2T;2025;27551.21
18275071000162;POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS;2T;2025;0.00
14946109000120;ASSOCIAÇÃO SÃO FRANCISCO VIDA;2T;2025;59162001.33
15323270000100;ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA;2T;2025;29187808.12
18321477000134;ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS;2T;2025;239853500.42
19240452000179;BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.;2T;2025;0.00
14891935000110;ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.;2T;2025;895985.60
14927215000167;ZURICH SANTANDER BRASIL ODONTO LTDA.;2T;2025;-346108.05
19962272000109;BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.;2T;2025;18148728.64
92827666000136;INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM;2T;2025;30148713.41
17897995000138;PLADISA PLANOS DE SAÚDE SA;2T;2025;27258850.07
19304091000187;SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.;2T;2025;575542.67
19663787000108;SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA;2T;2025;0.00
20160828000114;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ;2T;2025;2672342.51
20918393000124;OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA;2T;2025;20909502.19
14576780000127;MEDGOLD ASSISTENCIA MEDICA LTDA - ME;2T;2025;4165347.24
21205801000163;CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE;2T;2025;5557124.74
20961779000119;ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS;2T;2025;16021061.67
19512026000147;PLAMESC PLANOS DE SAÚDE LTDA;2T;2025;4554929.88
15713057000105;ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL;2T;2025;31779237.77
19031941000110;SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.;2T;2025;250403.13
60961422000155;SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO;2T;2025;145464612.84
23053901000147;SANTA CASA DE SAÚDE - SCS;2T;2025;9140133.42
13083167000105;ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM;2T;2025;2027600.96
23557177000199;ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO;2T;2025;4099306.24
23869306000184;ASSOCIAÇÃO PADRE ALBINO SAÚDE;2T;2025;51967218.29
24645912000189;PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA;2T;2025;89747662.43
25205234000104;R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA;2T;2025;8605719.04
25063964000100;FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL;2T;2025;16431184.17
24807514000111;ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI;2T;2025;13404376.31
25141173000150;ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE;2T;2025;1393700.89
22694698000125;INTERCLINICAS PLANO VIDA USA OPERADORA DE SAUDE LTDA;2T;2025;-50054.84
77893469000121;HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO;2T;2025;694498.78
27113113000150;S1 OPERADORA DE PLANO DE SAÚDE LTDA;2T;2025;3395318.81
27067508000163;ASSOCIAÇÃO SÃO LUIZ SAÚDE;2T;2025;29923887.01
28311619000136;NEXO - ADMINISTRADORA DE BENEFICIOS LTDA;2T;2025;0.00
28633372000174;SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.;2T;2025;22148368.96
22709109000135;BENEFICENCIA SOCIAL BOM SAMARITANO;2T;2025;1922492.24
08225953000160;SANTA CASA DE MAUÁ SAÚDE;2T;2025;49023885.34
04574626000162;CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL;2T;2025;46276691.87
29910807000143;RIO DOCE SAÚDE;2T;2025;7220908.63
28310835000167;MEDHEALTH PLANOS DE SAÚDE LTDA;2T;2025;-9276.08
27452545000195;2CARE OPERADORA DE SAÚDE LTDA.;2T;2025;125788780.44
31596055000130;BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA;2T;2025;416773.42
30724638000136;ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL;2T;2025;2793703.73
28953753000130;SD-M OPERADORA DE PLANOS DE SAUDE LTDA;2T;2025;2226702.12
31763326000102;EXCELÊNCIA PLANO DE SAÚDE S/A;2T;2025;44905.01
31097886000167;PERSONAL CARE OPERADORA DE SAÚDE SA;2T;2025;6286661.14
15011651000154;BRADESCO SAÚDE - OPERADORA DE PLANOS  S/A;2T;2025;0.00
27047334000177;HEALTH-MED SISTEMA DE SAUDE LTDA;2T;2025;1004405.32
29174910000172;AMHE MED ASSISTENCIA A SAUDE LTDA - EPP;2T;2025;27431837.35
32421708000102;BEST SENIOR OPERADORA DE SAÚDE LTDA;2T;2025;33522782.96
03013779000178;ANGELI SISTEMAS DE SAUDE S.A.;2T;2025;5256018.08
34266553000102;ALICE OPERADORA LTDA.;2T;2025;204258531.68
33379144000150;ÚNICA ASSISTENCIA MEDICA LTDA;2T;2025;24706430.45
34539000000186;KLINI PLANOS DE SAÚDE LTDA;2T;2025;136842248.95
33922160000147;ASSOCIAÇÃO FCA SAÚDE;2T;2025;0.17
34844263000107;ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE;2T;2025;25914423.11
34907159000106;ODONT-OPERADORA ODONTOLOGICA LTDA;2T;2025;1395579.77
34608096000197;UNIVIDA USA OPERADORA EM SAUDE S/A;2T;2025;-1369946.88
34732056000152;ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA;2T;2025;8299016.61
36263502000152;CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.;2T;2025;3083429.75
35657268000185;ASSOCIAÇÃO DE SAÚDE DO VALE;2T;2025;30139136.91
36503186000149;LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A;2T;2025;183961958.04
36186642000174;PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA;2T;2025;1563711.30
02753398000162;SF SISTEMAS DE SAÚDE LTDA;2T;2025;16234800.56
37354048000108;YOU ASSISTÊNCIA MÉDICA LTDA.;2T;2025;4309234.67
36567721000125;SAMI ASSISTÊNCIA MÉDICA LTDA;2T;2025;45361007.56
34673588000166;BIT LIFE BENEFÍCIOS LTDA;2T;2025;0.00
39149389000177;LIVRI OPERADORA DE PLANO DE SAÚDE LTDA;2T;2025;58020.64
37319040000100;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;2T;2025;4398249.55
37442364000131;ESPLENDOR ADMINISTRADORA DE BENEFÍCIOS LTDA.;2T;2025;0.00
38272479000198;PB ASSISTENCIA MEDICA EU LTDA;2T;2025;11891150.32
39427632000171;ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS;2T;2025;43188352.46
40187311000126;GOCARE PLANOS DE SAUDE LTDA;2T;2025;42864445.50
41077489000187;AMPLA PLANOS DE SAUDE LTDA;2T;2025;133992296.94
40038813000195;SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA;2T;2025;1658864.41
40246859000108;ODILE SERVIÇOS DE SAÚDE LTDA.;2T;2025;183297.47
55990451000105;SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA;2T;2025;10363465.64
41432461000110;TEMPO MED PLANO DE SAUDE LTDA;2T;2025;33226456.49
37020290000145;TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE;2T;2025;13504683.72
41248894000110;VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.;2T;2025;7638837.46
41715325000138;ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.;2T;2025;2840.00
41929347000109;PRESERVE SAUDE ASSISTENCIA MEDICA LTDA;2T;2025;2523386.55
42209475000132;TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI;2T;2025;0.00
44477823000188;INTEGRA ASSISTENCIA MEDICA SA;2T;2025;121182324.68
45050963000138;BEMSTAR ASSISTENCIA MEDICA LTDA;2T;2025;193847.65
00841848000143;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS;2T;2025;1724764.95
45568546000181;ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA;2T;2025;184443.88
45981176000100;ANAFE SAUDE;2T;2025;25515941.10
46426569000114;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;2T;2025;23568362.80
46614535000153;AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.;2T;2025;10500838.28
47325263000134;ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE;2T;2025;1758742.07
47432143000136;PLENUM ASSISTENCIA MEDICA  LTDA;2T;2025;3726339.74
43079723000130;TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA;2T;2025;8827553.17
42785902000120;INFINITY SAÚDE SUPLEMENTAR LTDA;2T;2025;502591.14
48982275000102;INNOVA PLANO DE SAUDE LTDA;2T;2025;362424.88
49955478000164;AURORA SAÚDE LTDA;2T;2025;7830911.28
49481538000154;SAUDIA ASSISTENCIA MÉDICA LTDA;2T;2025;46824.57
50876139000171;NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA;2T;2025;41628415.20
49754083000101;EVO SAUDE ASSISTENCIA MEDICA LTDA;2T;2025;4188.95
49792664000120;SUL DO PARÁ LTDA;2T;2025;9528289.08
51212821000122;SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA;2T;2025;42489.27
43047552000168;AMPLITUDE PLANOS DE SAUDE LTDA;2T;2025;0.00
53249803000140;ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA;2T;2025;177539.47
29754208000188;VALE PLANOS DE SAÚDE LTDA;2T;2025;2202235.11
03284505000113;HOSPITAL MATERNIDADE SÃO VICENTE DE PAULO;2T;2025;0.00
54698763000187;SAUDE VIVA ADMINISTRADORA DE BENEFICIOS LTDA;2T;2025;0.00
49168700000189;PRO-SAUDE JARINU ASSISTENCIA MEDICA SUPLEMENTAR LTDA.;2T;2025;0.00
54557861000102;BLUZZ SAÚDE S/A;2T;2025;763390.55
50565317000143;SERV  SOCIAL AUTÔNOMO DE ASSIST À SAÚDE DOS SERV PÚBLICOS E MILITARES DE GOIÁS;2T;2025;1197155075.33
58434577000191;ELITE SAUDE SERVICOS MEDICOS LTDA.;2T;2025;0.00
04439627000102;ALLIANZ SAÚDE S/A;3T;2025;14906323.44
04540010000170;PORTO SEGURO - SEGURO SAÚDE S/A;3T;2025;4534185104.08
04487255000181;UNIMED SEGUROS SAÚDE S/A;3T;2025;3977157127.83
04463083000106;ITAUSEG SAÚDE S.A.;3T;2025;251244185.15
92693118000160;BRADESCO SAÚDE S.A.;3T;2025;24116517223.00
01685053000156;SUL AMERICA COMPANHIA DE SEGURO SAÚDE;3T;2025;20047570696.40
00103956000119;UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;86687647.99
54991211000162;UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;89704349.77
01402285000150;DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.;3T;2025;2633813.12
41871989000196;UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.;3T;2025;44476632.00
01476619000130;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;3T;2025;26502244.00
50480953000172;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;180542958.56
20168589000149;PRONTOMED PLANOS DE SAÚDE LTDA;3T;2025;45069910.94
01356020000162;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;49086995.32
58119199000151;ODONTOPREV S/A;3T;2025;549197675.81
00461479000163;PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA;3T;2025;4430731709.41
00747041000146;UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO;3T;2025;21291572.47
35617257000171;CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO;3T;2025;32103820.24
35830868000101;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;3T;2025;336581569.06
07649106000160;UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA;3T;2025;53283704.84
56727134000163;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;349466221.52
85377174000120;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;398578039.15
62638374000194;CENTRO TRASMONTANO DE SAO PAULO;3T;2025;609816851.75
64924095000112;SERMED-SAÚDE LTDA.;3T;2025;157841647.66
02687852000124;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;34922295.76
04201372000137;UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO;3T;2025;1139055607.54
16921561000163;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;3T;2025;90181493.75
50368034000101;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;3T;2025;39310678.20
02030246000131;ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15);3T;2025;87696762.78
92240605000178;ON MED ASSISTÊNCIA MÉDICA LTDA;3T;2025;13298791.72
42940528000190;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;68108512.32
22720791000167;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;91475484.58
01867792000169;NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.;3T;2025;12213076.08
37436920000167;UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;93148957.31
78738101000151;DENTAL UNI - COOPERATIVA ODONTOLÓGICA;3T;2025;44978313.99
17143876000190;AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA;3T;2025;7285855.03
75055772000120;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;3T;2025;2463946680.97
45425899000122;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;3T;2025;180572744.36
78420783000150;UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO;3T;2025;73846559.63
72120124000111;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;3T;2025;2674955.91
33546979000157;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;3T;2025;73063177.93
22666341000133;PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A;3T;2025;21171749.18
02858169000102;NOSAMED ASSISTÊNCIA MÉDICA LTDA.;3T;2025;5430331.87
72547623000190;SANTA CASA DE MISERICÓRDIA DE TUPÃ;3T;2025;6537741.30
81715716000177;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO;3T;2025;118061681.95
44663631000166;UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO;3T;2025;141276585.33
87300448000109;UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.;3T;2025;445493766.69
00299149000113;ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS;3T;2025;33069795.28
02322043000119;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;129467491.40
17689407000170;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;406064541.05
02315431000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL;3T;2025;208621206.54
12585261000108;FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV;3T;2025;93590998.20
80525652000189;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI;3T;2025;28565682.16
29167970000168;ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO;3T;2025;9656015.65
25810946000144;UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;61399065.14
31925548000176;GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA;3T;2025;1590274861.63
67577171000159;UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;23111335.03
37313475000148;UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;100611799.04
17146846000137;PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA;3T;2025;18135913.58
88645403000139;CIRCULO OPERARIO CAXIENSE;3T;2025;207270429.13
02752923000125;PROASA SAÚDE;3T;2025;168212837.87
40223893000159;ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.;3T;2025;10135635.36
01371135000126;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;272538.71
36540979000138;UNIMED COSTA VERDE RJ;3T;2025;47025844.27
51427540000197;UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;129834469.58
00304148000110;FUNDAÇÃO DE SAÚDE ITAIGUAPY;3T;2025;71061792.08
89870547000151;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;160989041.33
23031479000129;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;3T;2025;8234286.75
18987107000130;CEAM BRASIL - PLANOS DE SAÚDE LTDA;3T;2025;4262970.73
87701249000102;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;80013244.36
73936395000102;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;3T;2025;111417356.19
49210966000142;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;265639407.10
00262338000111;UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO;3T;2025;24707811.03
04612990000170;UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA;3T;2025;128632697.22
73809352000166;FUNDAÇÃO SAÚDE ITAÚ;3T;2025;1695873845.46
62476676000103;INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA;3T;2025;33493963.56
26629238000174;UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.;3T;2025;109159899.34
31432792000105;UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS;3T;2025;3613776150.41
30417661000188;UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO;3T;2025;84054732.52
78339439000130;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;3T;2025;502763953.60
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;3T;2025;645709368.46
25064148000110;COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA;3T;2025;35874977.47
52657079000121;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;5475729.97
87306361000149;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;97555159.95
69612158000119;UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;10732633.78
73162760000179;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;3T;2025;31089023.19
84112481000117;FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO DO ACRE, AMAPÁ, AMAZONAS, PARÁ, RONDONIA E RORAIMA;3T;2025;36918032.69
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;163903679.15
60975174000100;ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO;3T;2025;516405096.06
00840048000108;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;33842906.44
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;3T;2025;55126013.03
44595858000111;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;3T;2025;10293846.15
00571628000147;DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.;3T;2025;2659162.35
66343534000129;UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;33325017.72
17505793000101;ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL;3T;2025;148548328.77
22263081000155;HOSPITAL CESAR LEITE;3T;2025;9599511.65
68204486000113;UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;23979498.25
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;3T;2025;175221159.48
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;3T;2025;56539542.06
62465117000106;FUNDAÇÃO CESP;3T;2025;1205277865.35
41905498000119;UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;28900581.13
00660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;3T;2025;137906675.57
15215452000168;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;3T;2025;14725289.10
64327059000171;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;33701793.91
44803922000102;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;3T;2025;478871009.48
44863959000126;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;3T;2025;363628155.94
41781949000153;UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS;3T;2025;83794074.05
41511429000120;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;20991720.15
42465310000121;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;3T;2025;6654831.48
73395469000140;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;3T;2025;103379946.30
66343559000122;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;3T;2025;107878204.12
93507895000136;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;3T;2025;374581.83
65442162000125;UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA;3T;2025;4987558.38
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;3T;2025;43119382.85
05868278000107;UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.;3T;2025;1994659926.54
42160192000143;FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL;3T;2025;260590626.51
62635990000191;ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO;3T;2025;255626466.56
71499792000139;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;3T;2025;28013289.33
26291484000169;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;3T;2025;43722355.90
85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;3T;2025;34893158.75
74521188000150;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;86564584.43
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;3T;2025;69569180.54
35642768000143;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;107467350.44
25250820000162;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;3T;2025;450016502.85
00636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;3T;2025;42979858.61
87607149000111;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;3T;2025;124976371.79
51473692000126;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;3T;2025;64092576.87
87497368000195;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;3T;2025;203162269.55
35908607000159;CAMIM OPERADORA DE PLANO DE SAÚDE LTDA;3T;2025;3253866.41
43643139000166;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;3T;2025;939046852.29
37275625000176;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;3T;2025;165002304.33
69289171000189;ATÍVIA SERVIÇOS DE SAÚDE S/A;3T;2025;20458826.55
32440968000125;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;3T;2025;309801384.80
00668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;3T;2025;39205490.96
01647867000104;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;3T;2025;776790.64
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;3T;2025;78084221.99
39210844000100;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;3T;2025;66405785.58
08680639000177;UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO;3T;2025;775645700.49
00368318000120;UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;3T;2025;44163540.23
24243925000121;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;3T;2025;15212795.95
