CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF
00648506000101,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE PRESIDENTE VENCESLAU,2T,2025,2694678.21,2000-05-08,Autogestão,SP
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,2T,2025,236001438.97,2000-05-12,Medicina de Grupo,SP
03638220000133,PLANO DE SAUDE ASES LTDA.,2T,2025,28266018.84,2000-06-27,Medicina de Grupo,RJ
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,2T,2025,105248769.17,2000-07-21,Medicina de Grupo,SP
03627391000167,SOCIEDADE DE ASSISTÊNCIA MÉDICA - SAMEISA,2T,2025,5362028.32,2000-07-27,Autogestão,RS
03548273000163,MEDIC GLOBAL PLANOS DE SAÚDE LTDA.,2T,2025,3888404.49,2000-08-04,Medicina de Grupo,MG
03670297000190,MH VIDA - OPERADORA DE PLANOS DE SAÚDE LTDA,2T,2025,1827224.52,2000-08-25,Medicina de Grupo,RJ
03977587000181,SBC SAÚDE LTDA.,2T,2025,15660588.37,2000-08-29,Medicina de Grupo,SP
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,2T,2025,13734492.92,2000-09-14,Medicina de Grupo,RJ
03702977000149,CAIXA DE ASSISTÊNCIA À SAUDE DOS EMPREGADOS DA CODEVASF - CASEC,2T,2025,33568627.1,2000-09-18,Autogestão,DF
00307714000147,ASSOCIAÇÃO VALEPARAIBANA DE ASSISTÊNCIA MÉDICA POLICIAL,2T,2025,9521909.91,2000-11-16,Autogestão,SP
03773153000160,TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA,2T,2025,15131467.43,2000-12-15,Medicina de Grupo,BA
03990914000135,ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,2T,2025,4364149.36,2001-01-16,Odontologia de Grupo,BA
04165719000133,GS PLANO GLOBAL DE SAÚDE LTDA,2T,2025,23827795.48,2001-02-16,Medicina de Grupo,RJ
04234059000103,PREVENT SENIOR CORPORATE OPERADORA DE SAÚDE LTDA.,2T,2025,1281530.63,2001-03-07,Medicina de Grupo,SP
03694367000140,AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP,2T,2025,2193204.99,2001-03-07,Odontologia de Grupo,SP
04257073000114,AMEP FREGUESIA OPERADORA DE PLANO DE SAUDE LTDA,2T,2025,18881426.49,2001-03-16,Medicina de Grupo,RJ
92219070000153,SOCIEDADE PORTUGUESA DE BENEFICÊNCIA,2T,2025,9498602.3,2001-03-21,Filantropia,RS
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,2T,2025,9799617.19,2001-04-03,Odontologia de Grupo,PB
04197511000104,CAIXA DE ASSISTÊNCIA DO SINDFISCO - CASSIND,2T,2025,10500310.66,2001-04-09,Autogestão,SE
04311093000126,CAIXA DE ASSISTENCIA DOS SERVIDORES DO ESTADO DE MATO GROSSO DO SUL,2T,2025,452220137.34,2001-04-16,Autogestão,MS
04299994000140,PLAMEDH - PLANO DE ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA,2T,2025,441658.4,2001-04-19,Medicina de Grupo,MG
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,2T,2025,15386735.25,2001-05-21,Medicina de Grupo,MG
04212174000179,DENTAL MASTER LTDA - EPP,2T,2025,2010709.24,2001-05-25,Odontologia de Grupo,AL
78304672000188,CAIXA BENEFICENTE DOS FUNCIONÁRIOS DO GRUPO IGUAÇU,2T,2025,3480514.33,2001-07-13,Autogestão,PR
59762062000183,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ARAÇATUBA (APAS),2T,2025,12261047.37,2001-08-28,Autogestão,SP
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,2T,2025,56105407.02,2002-05-07,Autogestão,DF
05011316000100,HBC SAÚDE LTDA.,2T,2025,66826703.71,2002-08-06,Medicina de Grupo,SP
03187913000157,ODONTOART PLANOS ODONTOLÓGICOS LTDA,2T,2025,2868951.25,2002-10-01,Odontologia de Grupo,CE
04558034000157,LIFE EMPRESARIAL SAÚDE LTDA.,2T,2025,86997267.79,2003-01-15,Medicina de Grupo,SP
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,2T,2025,37735628.89,2003-04-08,Cooperativa Médica,SP
04745753000187,UNIÃO MÉDICA PLANOS DE SAÚDE S/A,2T,2025,97183151.35,2003-04-08,Medicina de Grupo,BA
04222235000189,SEMPRE ODONTO PLANOS ODONTOLOGICOS LTDA,2T,2025,3145181.67,2003-10-10,Odontologia de Grupo,RJ
04911101000175,VIVENTERIS LTDA,2T,2025,6895564.36,2003-10-10,Odontologia de Grupo,PR
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,2T,2025,37997.38,2003-10-17,Autogestão,CE
05774975000190,SERVDONTO - PLANO DE ASSISTÊNCIA ODONTOLÓGICA LTDA,2T,2025,4309167.72,2003-10-31,Odontologia de Grupo,SE
01648339000161,VITA ASSISTÊNCIA A SAÚDE LTDA.,2T,2025,29406426.29,2004-07-13,Medicina de Grupo,MG
05029064000139,SAÚDE SANTA TEREZA LTDA.,2T,2025,49518559.27,2004-08-17,Medicina de Grupo,SP
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,2T,2025,44827462.65,2004-11-30,Cooperativa Médica,SP
00395266000180,MAIS SAÚDE PLANO DE SAÚDE LTDA,2T,2025,24810142.57,2004-12-06,Medicina de Grupo,GO
06145428000109,PORTO DIAS SAUDE LTDA.,2T,2025,1214887.52,2005-02-03,Medicina de Grupo,PA
04299138000194,BIOVIDA SAÚDE LTDA.,2T,2025,127412449.35,2005-02-16,Medicina de Grupo,SP
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,2T,2025,2187146.26,2005-08-03,Odontologia de Grupo,SP
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,2T,2025,12784281.17,2006-05-11,Cooperativa odontológica,SC
04202013000102,POLICLIN SAÚDE S/A.,2T,2025,80223469.36,2006-08-02,Medicina de Grupo,SP
07844436000106,CABERJ INTEGRAL SAÚDE S.A,2T,2025,79712426.36,2006-09-26,Medicina de Grupo,RJ
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,2T,2025,691057.47,2007-01-29,Medicina de Grupo,MA
02569472000195,CENTRO DE ENDOCRINOLOGIA DE JUNDIAÍ S/S LTDA,2T,2025,1236405.4,2007-01-31,Medicina de Grupo,SP
05983170000157,PLANO ODONTOLÓGICO DENTALVIDAS LTDA.,2T,2025,21454767.68,2007-03-08,Odontologia de Grupo,SP
51262335000119,CLÍNICA SÃO GABRIEL S/S LTDA,2T,2025,68474.5,2007-03-08,Medicina de Grupo,SP
04430627000133,PLANO VIDA SAUDE SERVIÇOS ODONTOLOGICOS LTDA,2T,2025,2540237.68,2007-04-13,Odontologia de Grupo,SE
00885918000165,HOSPITAIS E CLÍNICAS DO PIAUÍ S/S LTDA,2T,2025,33487985.95,2007-09-26,Medicina de Grupo,PI
08097092000181,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DA EMPRESA BRASILEIRA DE PESQUISA  AGROPECUÁRIA,2T,2025,102657208.46,2007-10-30,Autogestão,DF
02866602000151,SUL AMÉRICA PARANÁ CLÍNICAS SERVIÇOS DE SAÚDE S.A.,2T,2025,23661173.02,2007-10-31,Medicina de Grupo,SP
50432863000106,MATÃO CLINICAS & AMHMA SAÚDE LTDA,2T,2025,35075235.14,2007-12-17,Medicina de Grupo,SP
08787782000162,PRIMA VIDA ODONTOLOGIA DE GRUPO LIMITADA,2T,2025,4837330.83,2008-01-30,Odontologia de Grupo,RJ
08202035000115,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS EMPREGADOS DA COPASA,2T,2025,77840876.32,2008-02-18,Autogestão,MG
08883265000197,ASSOCIAÇÃO FUNDO DE PROTEÇÃO À SAÚDE,2T,2025,22439428.38,2008-03-07,Autogestão,PR
07781345000179,ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DA AMAGIS,2T,2025,37941418.35,2008-06-30,Autogestão,MG
08708980000193,OESTE SAÚDE ASSISTÊNCIA A SAÚDE SUPLEMENTAR S.A,2T,2025,40907020.72,2008-10-03,Medicina de Grupo,SP
10414182000109,UNIMED SAÚDE E ODONTO S.A,2T,2025,41748279.49,2008-12-30,Medicina de Grupo,SP
10767219000174,PLANO DE ASSISTÊNCIA ODONTOLÓGICA FAUCHARD LTDA. ME,2T,2025,1153567.62,2009-10-29,Odontologia de Grupo,BA
10456692000130,QUALIDONTO - QUALIDADE EM ODONTOLOGIA LTDA,2T,2025,1155083.28,2009-11-25,Odontologia de Grupo,BA
11177786000133,ASSOCIAÇÃO MINEIRA DE ASSISTÊNCIA À SAÚDE DOS MEMBROS DO MINISTÉRIO PÚBLICO,2T,2025,34430645.96,2010-04-09,Autogestão,MG
10796140000171,ASSOCIAÇÃO SERVIÇOS ODONTOLÓGICOS DA INDÚSTRIA DE MINAS GERAIS - ODONTOINDUSTRIA,2T,2025,1259102.52,2010-04-09,Odontologia de Grupo,MG
11593821000103,ELOSAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2T,2025,47886756.99,2010-06-09,Autogestão,SC
51628360000173,PRONTO SOCORRO CONDE DE MOREIRA LIMA,2T,2025,4558960.5,2010-08-03,Medicina de Grupo,SP
11565995000154,PORTOMED - PORTO SEGURO SERVIÇOS DE SAUDE LTDA,2T,2025,3450053.53,2010-08-13,Medicina de Grupo,SP
12055813000168,CEMIG SAÚDE,2T,2025,289240007.85,2010-08-13,Autogestão,MG
11939445000158,ASSOCIAÇÃO DE SAÚDE PORTUGUESA DE BENEFICÊNCIA,2T,2025,165665956.1,2010-09-02,Medicina de Grupo,SP
03033006000153,CAIXA DE ASSISTÊNCIA OSWALDO CRUZ,2T,2025,86880823.2,2010-09-21,Autogestão,RJ
92741016000173,ASSOCIAÇAO DOS FUNCIONARIOS PUBLICOS DO ESTADO DO RIO GRANDE DO SUL,2T,2025,46133390.26,2010-09-28,Filantropia,RS
11996146000155,CAIXA DE ASSISTÊNCIA À SAÚDE DO SINDICATO DOS FUNCIONÁRIOS INTEGRANTES DO GRUPO OCUPACIONAL ADMINISTRAÇÃO TRIBUTÁRIA DO ESTADO DE PERNAMBUCO,2T,2025,31052008.23,2010-12-03,Autogestão,PE
11973134000105,SUL AMÉRICA ODONTOLÓGICO S/A,2T,2025,33032512.88,2011-01-24,Odontologia de Grupo,SP
10364053000145,ODONTOLIVE OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2T,2025,1786930.5,2011-01-24,Odontologia de Grupo,SP
10935483000170,ASSOCIAÇÃO DA SANTA CASA SAÚDE DE RIBEIRÃO PRETO,2T,2025,65715242.15,2011-03-31,Medicina de Grupo,SP
07945024000162,ASSOCIAÇÃO DE ASSISTÊNCIA MÉDICO HOSPITALAR DOS MAGISTRADOS DO ESTADO DO PARANÁ,2T,2025,33075323.22,2011-03-31,Autogestão,PR
13001218000102,ASSOCIAÇÃO SANTA SAÚDE,2T,2025,162730437.77,2011-04-20,Medicina de Grupo,SP
13223975000120,CAIXA SEGURADORA ESPECIALIZADA EM SAÚDE S/A,2T,2025,42787.27,2011-05-05,Seguradora Especializada em Saúde,SP
13026081000140,FUNDO DE ASSISTÊNCIA MÉDICO-HOSPITALAR DO MINISTÉRIO PÚBLICO,2T,2025,3325647.23,2011-07-13,Autogestão,MS
11076382000153,UNIX SAÚDE S.A,2T,2025,12554328.75,2011-07-13,Medicina de Grupo,BA
09433795000104,QUALLITY PRÓ SAÚDE PLANO DE ASSISTÊNCIA MÉDICA LTDA.,2T,2025,178400198.27,2011-08-15,Medicina de Grupo,DF
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,2T,2025,1992772.69,2011-09-13,Medicina de Grupo,RS
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,2T,2025,5432162.78,2011-09-13,Medicina de Grupo,RJ
11828089000103,LUMINAR SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2T,2025,42927394.24,2012-01-12,Autogestão,DF
14408631000159,FUNDAÇÃO PLAMHUV - PLANO MÉDICO HOSPITALAR DOS HOSPITAIS UNIDOS DE VIÇOSA,2T,2025,5963051.24,2012-05-03,Medicina de Grupo,MG
15131148000132,AMHA SAUDE S/A,2T,2025,32541248.16,2012-10-08,Medicina de Grupo,SP
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,2T,2025,20791404.01,2012-10-08,Autogestão,PR
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,2T,2025,74095959.55,2012-10-16,Autogestão,RJ
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,2T,2025,37137007.88,2013-01-11,Medicina de Grupo,SP
06814351000112,CEDPLAN SAÚDE LTDA EPP,2T,2025,3225241.59,2013-01-11,Medicina de Grupo,MG
16665579000141,ASSOCIAÇÃO SANTA CASA SAÚDE DE ARAÇATUBA,2T,2025,44800814.61,2013-03-25,Medicina de Grupo,SP
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,2T,2025,22459290.15,2013-03-25,Autogestão,RJ
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,2T,2025,23324463.11,2013-06-13,Medicina de Grupo,SC
17048922000171,ODONTO PRIME S/S LTDA,2T,2025,306660.48,2013-08-01,Odontologia de Grupo,CE
03518900000113,INSTITUTO CURITIBA DE SAÚDE,2T,2025,204575307.07,2013-09-06,Autogestão,PR
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,2T,2025,1498193.93,2013-09-11,Cooperativa odontológica,MG
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,2T,2025,27395787.59,2013-10-03,Medicina de Grupo,PA
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,2T,2025,27551.21,2013-10-03,Odontologia de Grupo,SP
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,2T,2025,59162001.33,2013-10-15,Medicina de Grupo,SP
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,2T,2025,29187808.12,2013-10-22,Medicina de Grupo,SP
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,2T,2025,239853500.42,2014-01-08,Medicina de Grupo,SP
14891935000110,ODONTO SEG OPERADORA DE PLANOS ODONTOLOGICOS S.A.,2T,2025,895985.6,2014-02-17,Odontologia de Grupo,SP
19962272000109,BRASILDENTAL OPERADORA DE PLANOS ODONTOLÓGICOS S.A.,2T,2025,18148728.64,2014-06-27,Odontologia de Grupo,SP
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,2T,2025,30148713.41,2014-07-14,Autogestão,RS
17897995000138,PLADISA PLANOS DE SAÚDE SA,2T,2025,27258850.07,2014-09-02,Medicina de Grupo,SC
19304091000187,SORRIDEN CONVÊNIOS ODONTOLÓGICOS S.A.,2T,2025,575542.67,2014-09-22,Odontologia de Grupo,SP
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,2T,2025,2672342.51,2014-10-21,Autogestão,PA
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,2T,2025,20909502.19,2015-03-05,Medicina de Grupo,MS
14576780000127,MEDGOLD ASSISTENCIA MEDICA LTDA - ME,2T,2025,4165347.24,2015-05-07,Medicina de Grupo,MG
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",2T,2025,5557124.74,2015-07-29,Autogestão,SC
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,2T,2025,16021061.67,2015-11-09,Medicina de Grupo,SP
19512026000147,PLAMESC PLANOS DE SAÚDE LTDA,2T,2025,4554929.88,2015-11-18,Medicina de Grupo,RJ
15713057000105,ASSOCIAÇÃO DO PLANO DE SAÚDE DA SANTA CASA DE MISERICÓRDIA DE ITABUNA - PLANSUL,2T,2025,31779237.77,2015-12-15,Medicina de Grupo,BA
19031941000110,SMART CARE SISTEMAS MÉDICOS E ODONTOLÓGICOS LTDA.,2T,2025,250403.13,2016-02-03,Odontologia de Grupo,SP
60961422000155,"SERVIÇO SOCIAL DA INDÚSTRIA DO PAPEL, PAPELÃO E CORTIÇA DO ESTADO DE SÃO PAULO - SEPACO",2T,2025,145464612.84,2016-02-22,Autogestão,SP
23053901000147,SANTA CASA DE SAÚDE - SCS,2T,2025,9140133.42,2016-03-30,Medicina de Grupo,ES
13083167000105,ASSOCIACAO DOS SERVIDORES DA EMDAGRO - ASSEM,2T,2025,2027600.96,2016-04-14,Autogestão,SE
23557177000199,ASSOCIAÇÃO UNIVIDA SANTA RITA DO PASSA QUATRO,2T,2025,4099306.24,2016-05-16,Medicina de Grupo,SP
23869306000184,ASSOCIAÇÃO PADRE ALBINO SAÚDE,2T,2025,51967218.29,2016-07-06,Medicina de Grupo,SP
24645912000189,PLANO DE SAÚDE DA SANTA CASA DE BRAGANÇA PAULISTA,2T,2025,89747662.43,2016-07-06,Medicina de Grupo,SP
25205234000104,R.M.I. OPERADORA DE SAÚDE INTEGRADA LTDA,2T,2025,8605719.04,2016-11-08,Medicina de Grupo,SP
25063964000100,FUNDAÇÃO DE ASSISTÊNCIA À SAÚDE DA ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL,2T,2025,16431184.17,2017-01-27,Autogestão,RS
24807514000111,ASSOCIAÇÃO SANTA CASA CLÍNICAS DE BIRIGUI,2T,2025,13404376.31,2017-03-27,Medicina de Grupo,SP
25141173000150,ASSOCIAÇÃO PADRE PIO PLANOS DE SAÚDE,2T,2025,1393700.89,2017-06-09,Medicina de Grupo,SP
77893469000121,HOSPITAL DE CARIDADE SÃO VICENTE DE PAULO,2T,2025,694498.78,2017-10-25,Filantropia,PR
27113113000150,S1 OPERADORA DE PLANO DE SAÚDE LTDA,2T,2025,3395318.81,2017-11-27,Medicina de Grupo,DF
27067508000163,ASSOCIAÇÃO SÃO LUIZ SAÚDE,2T,2025,29923887.01,2017-09-29,Medicina de Grupo,SP
28633372000174,SAÚDE BRASIL ASSISTÊNCIA MÉDICA LTDA.,2T,2025,22148368.96,2018-03-18,Medicina de Grupo,SP
22709109000135,BENEFICENCIA SOCIAL BOM SAMARITANO,2T,2025,1922492.24,2018-06-28,Filantropia,MG
08225953000160,SANTA CASA DE MAUÁ SAÚDE,2T,2025,49023885.34,2018-03-18,Medicina de Grupo,SP
04574626000162,CAIXA DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO ESTADO DO MATO GROSSO DO SUL,2T,2025,46276691.87,2018-07-17,Autogestão,MS
29910807000143,RIO DOCE SAÚDE,2T,2025,7220908.63,2018-08-15,Medicina de Grupo,ES
27452545000195,2CARE OPERADORA DE SAÚDE LTDA.,2T,2025,125788780.44,2018-10-09,Medicina de Grupo,SP
31596055000130,BRASIL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA,2T,2025,416773.42,2019-04-05,Odontologia de Grupo,TO
30724638000136,ASSOCIAÇÃO HOSPITAL SAÚDE DE VARGEM GRANDE DO SUL,2T,2025,2793703.73,2019-04-08,Medicina de Grupo,SP
28953753000130,SD-M OPERADORA DE PLANOS DE SAUDE LTDA,2T,2025,2226702.12,2019-03-11,Medicina de Grupo,RJ
31763326000102,EXCELÊNCIA PLANO DE SAÚDE S/A,2T,2025,44905.01,2019-04-16,Medicina de Grupo,ES
31097886000167,PERSONAL CARE OPERADORA DE SAÚDE SA,2T,2025,6286661.14,2019-07-16,Medicina de Grupo,SP
27047334000177,HEALTH-MED SISTEMA DE SAUDE LTDA,2T,2025,1004405.32,2019-04-30,Medicina de Grupo,RJ
29174910000172,AMHE MED ASSISTENCIA A SAUDE LTDA - EPP,2T,2025,27431837.35,2019-06-13,Medicina de Grupo,SP
32421708000102,BEST SENIOR OPERADORA DE SAÚDE LTDA,2T,2025,33522782.96,2019-09-02,Medicina de Grupo,ES
03013779000178,ANGELI SISTEMAS DE SAUDE S.A.,2T,2025,5256018.08,2021-07-29,Medicina de Grupo,PR
34266553000102,ALICE OPERADORA LTDA.,2T,2025,204258531.68,2019-11-01,Medicina de Grupo,SP
33379144000150,ÚNICA ASSISTENCIA MEDICA LTDA,2T,2025,24706430.45,2019-12-03,Medicina de Grupo,SP
34539000000186,KLINI PLANOS DE SAÚDE LTDA,2T,2025,136842248.95,2019-12-18,Medicina de Grupo,RJ
33922160000147,ASSOCIAÇÃO FCA SAÚDE,2T,2025,0.17,2019-12-03,Autogestão,MG
34844263000107,ELETROS SAÚDE - ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE,2T,2025,25914423.11,2019-12-11,Autogestão,RJ
34907159000106,ODONT-OPERADORA ODONTOLOGICA LTDA,2T,2025,1395579.77,2019-12-18,Odontologia de Grupo,SP
34732056000152,ATITUDE SAÚDE ASSISTÊNCIA MEDICA LTDA,2T,2025,8299016.61,2020-02-27,Medicina de Grupo,BA
36263502000152,CARING SAÚDE ASSISTÊNCIA MÉDICA LTDA.,2T,2025,3083429.75,2020-06-16,Medicina de Grupo,RJ
35657268000185,ASSOCIAÇÃO DE SAÚDE DO VALE,2T,2025,30139136.91,2020-07-14,Medicina de Grupo,SC
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,2T,2025,183961958.04,2020-07-27,Medicina de Grupo,RJ
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,2T,2025,1563711.3,2020-08-04,Odontologia de Grupo,MG
02753398000162,SF SISTEMAS DE SAÚDE LTDA,2T,2025,16234800.56,2020-09-03,Medicina de Grupo,SP
37354048000108,YOU ASSISTÊNCIA MÉDICA LTDA.,2T,2025,4309234.67,2020-09-03,Medicina de Grupo,MG
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,2T,2025,45361007.56,2020-09-10,Medicina de Grupo,SP
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,2T,2025,58020.64,2020-12-30,Medicina de Grupo,SP
37319040000100,VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA,2T,2025,4398249.55,2020-12-10,Medicina de Grupo,SP
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,2T,2025,11891150.32,2021-01-13,Medicina de Grupo,BA
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,2T,2025,43188352.46,2021-01-28,Autogestão,RJ
40187311000126,GOCARE PLANOS DE SAUDE LTDA,2T,2025,42864445.5,2021-03-04,Medicina de Grupo,SP
41077489000187,AMPLA PLANOS DE SAUDE LTDA,2T,2025,133992296.94,2021-04-06,Medicina de Grupo,RJ
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,2T,2025,1658864.41,2021-05-11,Medicina de Grupo,SP
40246859000108,ODILE SERVIÇOS DE SAÚDE LTDA.,2T,2025,183297.47,2021-05-19,Medicina de Grupo,SP
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,2T,2025,10363465.64,2021-05-24,Filantropia,SP
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,2T,2025,33226456.49,2021-05-19,Medicina de Grupo,SC
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,2T,2025,13504683.72,2021-07-29,Medicina de Grupo,ES
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,2T,2025,7638837.46,2021-07-09,Medicina de Grupo,SP
41715325000138,ARL ADMINISTRADORA DE BENEFÍCIOS LTDA.,2T,2025,2840.0,2021-08-11,Administradora de Benefícios,SP
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,2T,2025,2523386.55,2021-08-24,Medicina de Grupo,BA
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,2T,2025,121182324.68,2022-02-25,Medicina de Grupo,SP
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,2T,2025,193847.65,2022-03-22,Medicina de Grupo,BA
00841848000143,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS,2T,2025,1724764.95,2022-07-14,Autogestão,SP
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,2T,2025,184443.88,2022-05-30,Odontologia de Grupo,SP
45981176000100,ANAFE SAUDE,2T,2025,25515941.1,2022-08-26,Autogestão,GO
46426569000114,UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.,2T,2025,23568362.8,2022-10-03,Medicina de Grupo,DF
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,2T,2025,10500838.28,2022-10-03,Medicina de Grupo,RO
47325263000134,"ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",2T,2025,1758742.07,2022-12-27,Autogestão,PE
47432143000136,PLENUM ASSISTENCIA MEDICA  LTDA,2T,2025,3726339.74,2023-01-18,Medicina de Grupo,DF
43079723000130,TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA,2T,2025,8827553.17,2023-03-13,Medicina de Grupo,MG
42785902000120,INFINITY SAÚDE SUPLEMENTAR LTDA,2T,2025,502591.14,2023-04-03,Medicina de Grupo,MT
48982275000102,INNOVA PLANO DE SAUDE LTDA,2T,2025,362424.88,2023-04-12,Medicina de Grupo,RO
49955478000164,AURORA SAÚDE LTDA,2T,2025,7830911.28,2023-07-03,Medicina de Grupo,MG
49481538000154,SAUDIA ASSISTENCIA MÉDICA LTDA,2T,2025,46824.57,2023-10-30,Medicina de Grupo,MG
50876139000171,NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA,2T,2025,41628415.2,2023-07-10,Medicina de Grupo,RJ
49754083000101,EVO SAUDE ASSISTENCIA MEDICA LTDA,2T,2025,4188.95,2023-09-12,Medicina de Grupo,DF
49792664000120,SUL DO PARÁ LTDA,2T,2025,9528289.08,2023-10-02,Medicina de Grupo,PA
51212821000122,SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA,2T,2025,42489.27,2024-01-02,Medicina de Grupo,MG
53249803000140,ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA,2T,2025,177539.47,2024-03-04,Medicina de Grupo,SP
29754208000188,VALE PLANOS DE SAÚDE LTDA,2T,2025,2202235.11,2024-06-10,Medicina de Grupo,PE
54557861000102,BLUZZ SAÚDE S/A,2T,2025,763390.55,2024-09-02,Medicina de Grupo,ES
